name,Company,Address,Link,Content,Update
AD30058 網站程式設計師(開放雲端),華碩電腦股份有限公司,台北市北投區中央南路二段35號6樓,http://www.104.com.tw/job/?jobno=35htq&jobsource=n104bank1,1. B2B/B2C 網站程式開發與公司網站系統修改、維護2. 網站前後平台建置以ASP.NET規劃開發設計，並控管設計進度3. 基本的資料庫架構設計與 SQL DB 操作 (MS SQL)4. 可獨立完成網站程式設計5. 可進行網路程式設計的需求分析6. 配合公司跨部門溝通作業,2018-03-30
Data Mining Analyst/Data Mining Engineer,統一企業集團_統一資訊股份有限公司,台北市內湖區陽光街246號6樓  (內湖科技園區),http://www.104.com.tw/job/?jobno=3emeb&jobsource=n104bank1,1.Data Mining分析模型建置 2.分析市場情報，產出分析報告供行銷企劃人員或經營管理層運用3.建立系統化的演算邏輯,2018-02-22
架構師(Architect),優訊軟體科技有限公司,台北市內湖區基湖路10巷57號5樓,http://www.104.com.tw/job/?jobno=5q5i7&jobsource=n104bank1,主要職責：瞭解架構的三大面向－需求分析、結構設計、程式實作1.熟悉任何Architecture/Structure/Framework經驗2.以現有架構為中心的開發模式3.具有寬廣的軟體技術與硬體、網路平台知識，足以規劃與設計企業的基礎資訊架構，除了充份的規劃與執行能力外，還具備協調及指揮管理能力，與資訊部門的溝通管道，並擔任協調者與決策的角色4. 負責建立與維護公司產品整體架構及系統開發標準。5. 負責培養程式開發及系統設計人員。6. 審查專案程式以確保品質，以及資安和效能等要求。 其他職責包括：1. 製訂系統設計要點、規範或設計文件樣本。2. 製訂程式寫作風格及命名規則，並視需要建立參考範例。3. 依據系統分析規格與程式語言特性來設計基礎架構及套件。4. 建議專案之軟體開發方式及設計工具或標準。5. 協助建立開發人員績效衡量標準。6. 審查專案/產品系統的設計文件及程式碼。7. 審查專案/產品系統的組件規劃及介面規格。8. 訓練相關人員使用標準。9. 配合專案/產品所需技術方案搜尋、審查、測試及實做，以及其他需要的技術支援，如效能調校。10. 管理共用的元件及設計規格，供日後專案使用。11. 負責共用元件發行管理，確保專案及產品使用正確的元件版本。12. 思維及技術的引進，如：相關學術期刊及軟體開發典範 (paradigm)。,2018-06-07
知名手機遊戲製作公司( Server Engineer )#979,台灣英創管理顧問股份有限公司,台北市松山區,http://www.104.com.tw/job/?jobno=4q0p7&jobsource=n104bank1,"【國際營運】●手機遊戲產品開發公司招募後端系統工程師！●•使用Ruby on Rails 進行手機遊戲的 API 開發、底層建構 • 利用開發技術改進產品維運流程與管理 • 新版本程式 Merge 與 Debug • 伺服器設定、維運與效能優化 • 資料庫系統開發   開發程式語言• Client : C++, C#, Unity ,Cocos2d-x• Server: Ruby on Rails, MySQL,• Amazon Web Services (AWS)• Git/GitHub• Server OS: Linux• 開發環境: Mac ,AWS ,部分Windows   ●福利：健康檢查、員工旅遊● ●歡迎登錄「PERSOL Taiwan」應徵更多職缺●www.persoltw.com※因每個招募案件進度及需求不同，恕無法一一聯絡，感謝您的配合。",2018-06-04
私人銀行系統程式設計師 (208- Lincoln),萬寶華企業管理顧問股份有限公司,台北市大安區敦化南路2段105號10、13樓,http://www.104.com.tw/job/?jobno=63s9q&jobsource=n104bank1,1.負責Java軟體開發交易室(衍生性金融商品相關)系統，熟悉SPRING或JAVA EE尤佳。2.規劃執行相關應用系統軟體架構及模組之設計，並控管軟體設計進度。3.進行應用系統軟體之測試與修改。4.規劃、執行與維護量產的軟體。5.協助研發軟體新技術與新工具。,2018-06-06
新媒體事業群-OTT影音平台技術主管,三立電視台_三立電視股份有限公司,台北市內湖區舊宗路一段159號1樓,http://www.104.com.tw/job/?jobno=65wow&jobsource=n104bank1,1. 技術團隊人員工作分配及進度管理。 2. 研發軟體新技術3. 負責規劃執行系統架構及模組之設計，並控管軟體設計進度4. 負責網站/App系統開發及設計、後端程式撰寫及維護,2018-06-06
friDay購物 - Infra Team主管,遠時數位科技股份有限公司,台北市內湖區港墘路220號10樓,http://www.104.com.tw/job/?jobno=5d9pj&jobsource=n104bank1,"Position Summary:Sr. Manger solution design data center Infrastructure focused on managing employees and working on Hardware, ERP, database, Cloud and Storage areas in developing end to end technical solutions to meet agreed business, process and architecture requirements. The data center infrastructure solutions designer works within a project team creating technical solutions, risk assessments, identifying the detailed component design teams that need to be engaged and the level of change that will be necessary to fulfil the project's objectives. The Solution Designer is well versed on systems, virtualization, networking, storage, cloud computing, big data, IT security, and CI/CD flow and the ability to utilize it to arrive at business solution. Data Center Infrastructure Solution Design projects require a strong level of knowledge of Docker Container, Kubernetes Cluster, Cloud Computing ,Cloud services (GCP, AWS), Microsoft, VMWare, Hardware, Storage, Disaster recovery, Hyper converged, ERP systems (such as SAP), Service Monitoring and LINUX.  Key Responsibilities:• Data Center Technology/Business Planning and Development: Supports execution of technology improvements that drive capacity within the enterprise. Key focus areas include:• This includes the management of the performance, quality, availability, capacity, compliance, and responsiveness of the services delivered by all service providers and vendors.• Engage our People as Business Owners: Develop individual capabilities to promote growth of direct reports• Drive the Business: Supports technology tools, systems, capabilities, processes, and financials to enable delivery and drive business results across the enterprise• Build Capability to Drive Growth and Eliminate Waste: Deploys tools, processes and resources to support the enterprise• Plan and Build CI/CD flow with Developer team. Minimum Requirements:• BS or Equivalent work experience in Data Center Delivery• 8 years plus Managing Data Center Delivery teams• 5 years of people management• Hardware: 8 + expertise in server and all subcomponents such as memory, network, processor and disk.• Complete understanding of Storage technologies including the hardware,Cloud computing services and implementation , software and technologies supported.• Software: 6 + expertise in current and future features in main team OS(s) such as Windows, Linux and management• 1-2 years experences in Docker Container and Kubernetes• Familiar with CI/CD tools (Jenkings / Gitlab CI / Cloud Builder / Rundeck)• Must demonstrate strong information organization and presentation skills, including to senior management and large audiencesDemonstrable and consistent history of successful project engagements on an enterprise scale • Must work well in a fast-paced collaborative environmentFamiliarization with user experience and meeting customer requirements • Creation of Total cost of owner ship• Create Work Break down for delivery• Technical documentation including HLD/LLD",2018-06-05
商業系統分析師,新蛋全球生活網_新蛋國際服務股份有限公司,台北市松山區敦化北路207號9樓,http://www.104.com.tw/job/?jobno=5dzb7&jobsource=n104bank1,1. 線上系統問題分析、報修處理及跟催 2. 專案需求訪談及分析3. 其他系統設定事宜,2018-06-08
Management Information System Engineer,歐霖光通股份有限公司,台北市信義區東興路61號2樓,http://www.104.com.tw/job/?jobno=5m2ty&jobsource=n104bank1,"Job Overview  To join OWLink Development Team and work with world leading integrates technology (i.e. A/V, lighting, shading, IT, security, BMS, and HVAC). Responsibilities: 　 - Design and create well-structure information system to manage overall operation environment - Design and create hardened system for research and development environment  The candidate must:  - BA/BS degree in Computer Science or a related technical discipline- Ability to work in a fast-paced, multi-tasking environment- Familiar with both Linux Operating System and Windows Operating System- Good experience in database system and file system- Have profound knowledge in internetworking communication especially the TCP/IP   PLUS:- Have more than 5-year experience in Management Information System",2018-05-29
Full Stack Developer 全端開發,柏媒網絡科技有限公司,台北市大安區台北市大安區安和路二段7號2樓之一,http://www.104.com.tw/job/?jobno=5767c&jobsource=n104bank1,職務說明1. 規劃專案架構及模組之設計。2. 負責軟體程式開發。3. 進行軟體之測試與修改。 4. 修正程式的錯誤，或增進其效能  (條件說明於下方其他條件),2018-04-24
PM Technical Support,葳騰科技股份有限公司,台北市內湖區瑞光路583巷24號4樓  (內湖科技園區),http://www.104.com.tw/job/?jobno=63p3y&jobsource=n104bank1,1.協助客服及業務處理國內外客戶產品相關問題，並提供相關技術支援服務2.監控並回報雲端網路和資料3.協助測試產品和解決問題4.協助知識庫的資料建置和管理,2018-06-06
資訊安全顧問,達友科技股份有限公司,台北市內湖區基湖路35巷11號4樓之1<巴黎科技總部>  (內湖科技園區),http://www.104.com.tw/job/?jobno=3ewwk&jobsource=n104bank1,"工作內容簡述：1. 達友科技代理之資安產品的售前技術支援、顧問服務，方案建置及佈署導入工作    ‧含系統測試、導入、諮詢及維護等客戶服務相關工作事宜。2. 提供資安方案的規畫、簡報、專案管理、文件設計及顧問服務等工作3. 網路管理及資安產品測試、評估及簡報、教材編撰及教育訓練。4. 扮演客戶與國外技術團隊溝通的橋梁，針對產品問題負責描述、溝通與追蹤。 需要能力說明：1. 具有資安服務或管理三年以上經驗2. 具有CISSP, CEH, ISO 27001 LA 或個資相關證照者佳3. 請於履歷中註明曾經管理或服務的資安產品 本公司主要銷售產品可上網站查看 http://www.docutek.com.tw",2018-06-11
Data Analyst,核桃運算股份有限公司,台北市大安區,http://www.104.com.tw/job/?jobno=46yog&jobsource=n104bank1,"1. 資料邏輯處理：確認客戶需求及資料來源彙整、依據資料分析需求，進行資料清理、邏輯運算與彙總2. 資料轉檔與分析: ETL資料轉檔、篩選、比對、彙總、分析相關作業數據3. 預測分析: 利用統計或機器學習方法, 建置預測模組4. 資料呈現：依據專案需求特性，提供對應之資料呈現模式，資料邏輯調整與維護5. 建構資料與即時運算系統整合服務6. 參與產品需求收集與測試",2018-05-08
【MIS】MIS Programmer / MIS程式設計師,瑞嘉軟體科技股份有限公司,台北市內湖區瑞湖街58號8樓,http://www.104.com.tw/job/?jobno=3w86b&jobsource=n104bank1,•  負責公司內部系統開發與維護。•  其他主管交辦事項。,2018-06-11
銷售管理系統-系統分析師,O-Bank_王道商業銀行股份有限公司,台北市內湖區陽光街300號,http://www.104.com.tw/job/?jobno=4wj7y&jobsource=n104bank1,1.具備CRM 客戶關係管理經驗2.具備 CRM 客戶關係管理系統開發經驗2年以上尤佳3.任職金融業或從事金融業相關軟體服務2年以上尤佳4. 具備社群網路經驗尤佳,2018-06-11
MIS 報表-系統分析師/程式設計師,O-Bank_王道商業銀行股份有限公司,台北市內湖區,http://www.104.com.tw/job/?jobno=5huge&jobsource=n104bank1,1.具備銀行帳務 MIS 報表系統開發經驗2年以上2.具備 BI商業智慧分析經驗尤佳3.任職金融業或從事金融業相關軟體服務2年以上尤佳,2018-06-11
.Net程式開發人才,明台產物保險股份有限公司_資訊部,台北市大安區仁愛路四段1號,http://www.104.com.tw/job/?jobno=5mm2k&jobsource=n104bank1,1.產險應用系統開發、維運 2.系統整合測試與功能檢測 3.系統文件撰寫,2018-06-06
ETL 系統分析師,中國人壽保險股份有限公司(總公司),台北市松山區敦化北路122號,http://www.104.com.tw/job/?jobno=5q6kz&jobsource=n104bank1,1.ETL程式設計及系統日常維運2.需求訪談、系統分析，系統需求規格書文件。3.撰寫測試計畫、測試個案。,2018-06-08
PHP後端程式設計師,焦點會議科技有限公司,台北市信義區信義路5段7號(101大樓),http://www.104.com.tw/job/?jobno=5vnqj&jobsource=n104bank1,•參與各項功能計劃/發想。•不斷精進原有功能/架構，推出更優秀的版本。•提升平台效能與反應速度。•利用數據分析找出正確的開發方向。•定期的大型活動，和不定期的小型活動開發，挑戰創意與技術的結合。,2018-06-05
網站營運IT高手,品嘉建設股份有限公司,台北市中山區南京東路三段1號3樓,http://www.104.com.tw/job/?jobno=64w1r&jobsource=n104bank1,公司目前正在建構大型商務平台，與其各大大小小生態系佈局之自媒體網站。本工作需要一位對IT專業高手，工作主軸在於網站營運領域。 工作內容主要: 初期(2018/5~2018/8):1.協助完成大型商務平台建構專案 中長期(2018/8~)1.維持網站正常營運2.協助線上線下團隊有關與台灣商務平台任務3.網站導流量與推廣4.網站數據分析5.依據未來公司發展，規劃網站擴展方針,2018-06-06
資訊處-資深程式設計師(Java),陽信商業銀行股份有限公司,台北市北投區石牌路一段88號5樓,http://www.104.com.tw/job/?jobno=4oym7&jobsource=n104bank1,1.負責銀行資訊服務系統(網路銀行、行動銀行、WebATM、外匯、台外幣…等系統)之系統設計、程式開發及單元測試。2.銀行系統架構設計3.問題追蹤、異常排除及效能調校。,2018-06-06
資訊處-資深程式設計師(.Net),陽信商業銀行股份有限公司,台北市北投區石牌路一段88號5樓,http://www.104.com.tw/job/?jobno=4p1f9&jobsource=n104bank1,1.負責銀行資訊服務系統(外匯、信用卡、EAI…等系統)之系統設計、程式開發及單元測試。2.銀行系統架構設計3.問題追蹤、異常排除及效能調校。,2018-06-06
客戶服務-系統分析師/程式設計師,O-Bank_王道商業銀行股份有限公司,台北市內湖區陽光街300號,http://www.104.com.tw/job/?jobno=5z4uz&jobsource=n104bank1,1.具備客戶服務管理經驗2.具備客服相關系統如CTI/IVR，系統分析、設計與開發經驗 1年以上3.具備客服系統建置經驗尤佳4.任職金融業或從事金融業相關軟體服務2年以上尤佳,2018-06-11
程式設計師(台北),群豐資訊科技股份有限公司,台北市南港區八德路四段768巷7號6樓,http://www.104.com.tw/job/?jobno=51eg3&jobsource=n104bank1,1  有java 1年以上開發經驗2  有使用過資料庫尤佳,2018-06-05
Junior QA Engineer,亞洲遊科技股份有限公司,台北市大安區敦化南路2段77號18樓之3,http://www.104.com.tw/job/?jobno=5gdsk&jobsource=n104bank1,"【工作內容】1. 與R&D,PM密切合作，貫穿產品開發的整個流程2. 從擬定產品規格到上線後，規劃並執行測試工作3. 針對web service or mobile app 導入自動化測試 (regression & monitoring)4. 針對CI/CD導入自動化流程，改善開發效率，降低問題發生機率  【在工作中你將有機會接觸到】-- Version control system-- Virtualization-- CI/CD engineering-- Test automation-- Amazon Web Services-- Google Cloud Platform-- Web service / Mobile App verification-- Data tracking & analysis",2018-06-08
供應鏈管理顧問,勤業眾信聯合會計師事務所,台北市松山區民生東路三段156號12樓,http://www.104.com.tw/job/?jobno=43s29&jobsource=n104bank1,協助企業解決供應鏈轉型所面臨的數位化挑戰以及建立大數據分析的能力；透過管理方法論以及企業應用軟體等資訊科技的輔助，進行企業價值鏈再定位、供應鏈營運模式轉型、營運流程藍圖與績效衡量指標的精實設計、供應鏈整體運作數據分析以及資訊工具之導入。,2018-06-06
【顧問部】顧問師/高級顧問師/副理/經理 (資訊安全)-319C,KPMG_安侯建業聯合會計師事務所,台北市信義區信義路五段七號68樓,http://www.104.com.tw/job/?jobno=5xtax&jobsource=n104bank1,執行資安顧問諮詢服務專案，有機會依意願進行不同角色工作輪調。,2018-06-08
PHP 程式設計師,亞洲遊科技股份有限公司,台北市大安區敦化南路二段77號18樓之3,http://www.104.com.tw/job/?jobno=4vqpf&jobsource=n104bank1,1. 熟悉PHP網站程式開發，3年經驗以上2. 熟悉SQL語法及資料庫運用3. 了解HTML、CSS、Javascript語法4. 了解網站系統介接Web API或Web Service的開發應用5. 曾參與開發企業電子商務網站程式或有AWS管理經驗者尤佳6. 具團隊合作能力，分工合作完成交付之程式開發及維護7. 良好溝通能力，團隊配合度高 【薪資】年薪 70 萬 ~ 強者面議 【公司近期戰績】 - 日本市場上線三個月內即超過台灣市場營收 - 2017年進軍韓國、泰國 - 每月成長速度超過20%- 超強 SEO 專案團隊，專案啟動流量三個月內便飆升4~5倍，並持續倍數成長ing  【產品團隊文化】- 全球運營，服務不僅限台灣使用者，而是面向全世界各地的使用者- 信任授權，在這做產品沒有階級之分，歡迎任何聲音與意見- Agile 開發流程，跑 Kanban 不跑 Scrum，哪種跑最快就修正調整流程，不墨守成規- Data Driven 文化，在這我們相信數據是不斷成長的關鍵- User Centric，在這使用者的反饋最重要,2018-06-08
資訊部 - 系統維運人員,東森新聞雲股份有限公司,台北市南港區,http://www.104.com.tw/job/?jobno=5vl83&jobsource=n104bank1,1.主機與週邊裝置的安裝與問題排除2.防火牆、網路維護管理作業3.機房環境維護管理4.伺服器維護管理,2018-06-08
DevOps 軟體設計主管,傑碼數位科技有限公司,台北市中正區市民大道三段2號,http://www.104.com.tw/job/?jobno=611mm&jobsource=n104bank1,"1. Design and develop infrastructure as a code 2. Setup build & testing automation environments for App/FW/Services programs 3. Collaborate with members across functional teams.4. Responsible for production services monitoring and operation Familiar with Linux shell & batch programmingUnderstanding docker/k8s container technologyfamiliar with gitlab, git flow Experienced with google cloud, aws and tencent cloud Experienced with jenkins ciunderstanding javscript/python/golang is a plus",2018-06-07
數位科技部-程式設計師(行動業務系統科),富邦人壽保險股份有限公司(總公司),台北市內湖區,http://www.104.com.tw/job/?jobno=3zh4q&jobsource=n104bank1,ASP.NET(C#)網站及APP程式開發與維護,2018-06-11
【新鮮人限定！】遊戲程式設計師 Application Engineer,曉數碼股份有限公司,台北市松山區南京東路4段16號8樓,http://www.104.com.tw/job/?jobno=4gwq9&jobsource=n104bank1,"■工作內容・既有遊戲修改、版本更新與維護 ■開發程式語⾔ • Client: C++、C#、Objective-C、java • Engine : Cocos2d-x, Unity• Server: Ruby on Rails• VCS: Git/GitHub • 開發環境: Mac",2018-05-21
Java程式設計師,干城數碼有限公司,台北市內湖區,http://www.104.com.tw/job/?jobno=66c52&jobsource=n104bank1,1. 既有系統功能邏輯文件化2. 新需求系統分析與設計3. 新系統開發與建置4. 原有系統維護與功能開發5. 小組團隊帶領6. 與其他技術與需求團隊協同作業,2018-06-06
資深程式設計師 (副理-經理; 技術職)&amp;程式設計師 (襄理-副理; 技術職) (Taipei/ 知名本國銀行),萬豐人力資源管理顧問有限公司,台北市大安區,http://www.104.com.tw/job/?jobno=68as6&jobsource=n104bank1,資深程式設計師 (副理-經理; 技術職) (Taipei/ 知名本國銀行)Job Responsibilities:1. 信用卡專案開發與執行  程式設計師 (襄理-副理; 技術職) (Taipei/ 知名本國銀行)Job Responsibilities:1. 支付收單系統開發,2018-06-07
系統分析師-台北(HN),哈瑪星科技股份有限公司,台北市中正區北平西路三號 台北車站大樓,http://www.104.com.tw/job/?jobno=4jffx&jobsource=n104bank1,"1.熟悉網路技術架構及應用,能規劃整體解決方案2.具有需求分析,系統分析規劃或資料庫設計實務經驗3.有網路程式語言(asp或.net)及資料庫開發經驗4.具有專案協同開發溝通能力5.具有各類系統或專案文件編寫經驗",2018-06-06
系統分析師-台北(HP),哈瑪星科技股份有限公司,台北市中正區北平西路三號 台北車站大樓,http://www.104.com.tw/job/?jobno=4xzf8&jobsource=n104bank1,"1.依照產品設計或客戶需求分析系統,能規劃整體解決方案2.具有需求分析,系統分析規劃或資料庫設計實務經驗3.有網路程式語言(asp或.net)及資料庫開發經驗4.具有專案協同開發溝通能力5.制定系統相關規格文件",2018-06-06
IT主管 (IT Manager),孔孟文化事業有限公司,台北市中山區民權西路48號5樓,http://www.104.com.tw/job/?jobno=63d23&jobsource=n104bank1,－協助公司建置、規劃網路環境與管理機房設備。－電腦資訊設備、軟硬體評估採購。－確保電腦資訊系統、資訊安全與資料控管，並進行損害修復。－內外網路環境、寄送內外郵件系統、防火牆以及資安防護及資訊安全管理。－評估公司對於資訊的需求，並提出改善計劃。,2018-06-11
電子商務技術主管 E-commerce Engineer Lead,香港商台灣女生日常有限公司台灣分公司,台北市中山區復興南路一段36之9號12樓,http://www.104.com.tw/job/?jobno=67oni&jobsource=n104bank1,"工作內容香港商台灣女生日常有限公司是香港PressLogic的子公司，PressLogic是來自香港的科技公司（Tech Startups），已完成美圖領投的A輪融資。台灣作為PressLogic拓展至亞洲其他地區的第一首選，我們希望尋找擁有不同觀點、不同視角、不同想法的人才，加入我們的研發團隊及工程部門，共同打造全球知名的社交媒體大數據監測平台及人工智能解決方案。 責任: -負責電商平台開發與相關創新科技研發，管理電商開發團隊，協調、整合各項專案，以確保進度與任務的達成-負責系統平台架構規劃、前端介面功能開發與API串接功能、後端系統及API開發-負責研發資料庫架構設計、資訊安全、可擴展性系統架構規劃、數據分析等研發任務 -開發和設計面向全球市場的電商網站，平台程式設計、修改、安裝、測試及維護 -規劃設計聯盟行銷 ( Affiliate Marketing )平台，研發行銷連結 ( Affiliate Link )，追蹤用戶行為、獲取渠道、啟用或訂購轉化、用戶回訪等等功能-從事相關網站/平台程式開發、管理、測試與維護，技術文件撰寫 -網站上線後的維護與功能更新優化、平台穩定性、功能測試及障礙排除-由單元測試和整合測試中提高代碼質量 -為每個專案製作清晰的開發規劃、架構設計、資料庫設計  要求: -專科以上學歷電腦科學/資訊系統或同等學歷 -3年以上的團隊管理經驗-5年以上開發電子商務平台的經驗，具有CMS建構/維護經驗，Magento開發經驗更佳-對持续集成工具，ERP系統有一定了解 -良好物件導向程式編寫, Node.js, PHP經驗 -對前端程開發有一定認識，Vue.Js, React.Js. Jquery或其它 -NoSQL or RDBMS platforms - MySQL, MongoDB-對雲端技術的架構，開發和維護方面的良好知識(AWS/Google Cloud)-具有SOA（REST，JSON）或任何API開發架構的經驗更佳 -基本SEO，Google Tag Manager，Facebook Pixel 等追蹤轉換程式碼的知識 -了解雲端技術的架構, 能建構處理大流量的後端系统 -希望在程式設計及技術方面不斷精進，願意學習並能夠快速掌握新技術 -經驗較淺亦可",2018-06-09
系統分析設計,葳騰科技股份有限公司,台北市內湖區瑞光路583巷24號4樓  (內湖科技園區),http://www.104.com.tw/job/?jobno=65ned&jobsource=n104bank1,1.了解需求、流程與資料分析、解決方案評估及系統分析與設計2.負責前置流程資料收集及回覆,2018-06-06
研發專案助理,淳紳股份有限公司,台北市大安區,http://www.104.com.tw/job/?jobno=60bn9&jobsource=n104bank1,1.文件管理及追蹤。 2.專案進度追蹤及簡報。 3.文件編碼管控。4.協助行政事務、資料及文獻蒐集、協助報告撰寫。,2018-06-05
Web 網站開發系統分析/設計師,中國人壽保險股份有限公司(總公司),台北市松山區敦化北路122號,http://www.104.com.tw/job/?jobno=46eo1&jobsource=n104bank1,1.網路投保新商品功能開發與維護2.保戶e化服務系統發與維護3.電子商務平台與核心/周邊系統界接開發與維護,2018-06-08
Android/iOS APP程式設計師,威華達資訊有限公司,台北市中正區和平西路一段158號5樓之1,http://www.104.com.tw/job/?jobno=4ddcu&jobsource=n104bank1,1.熟Android or iOS app程式設計2.熟webservice界接3.若熟J2EE Web程式設計尤佳4.熟資料庫,2018-06-09
【彈性工時】區塊鏈研究員,好好投資科技股份有限公司,台北市大安區台大水源校區(卓越研究大樓 7樓，限台大學生) 或 信義區松德路１６１號２樓之2,http://www.104.com.tw/job/?jobno=6052x&jobsource=n104bank1,"本職務是兼職，實習期間原則採""長期""，例外""短期(需至少2個月)"" 【工作內容】協助本公司智能理財平台，在區塊鏈技術之研究與各階段運用。 【好好要求】1.對GoLang，C++，JAVA等主流區塊鏈系統開發語言有了解2.對Solidity、Serpent其一有了解3.曾實際挖過或使用Bitcoin/Litecoin/Ethereum 等加密貨幣之一4.了解可重複使用/模組化以太坊智能合約架構5.有研究過密碼學或加密演算法 【彈性工時】我們可接受以下其中一種合作方式：(1)固定晚班：18:30~22:00。(2)彈性日班：周一至周五09:30~18:30之間，彈性日任選連續3個小時的排班。(3)上班地點：台大水源校區(卓越研究大樓 7樓，限台大學生) 或 信義區辦公室 【好好嚴選】我們正在找人，但尋志同道合，寧缺也不願濫選！我們不只找員工，更覓共同打拼的事業夥伴，雖是新創公司，但福利絕對優於上市公司。 您應該看得出，我們不同一般公司更認真仔細地徵才，注重每個環節，這是我們做好一件小事的標準，我們是站在世界金融科技風口的團隊，也是「79%」一定會成功的新創公司！這剩下「21%」的不確定，等待優秀且舉足輕重的您來為我們補足，如您只是帶著打工的心態，請不要來！如希望找到環境好，福利佳，能力快速成長的公司，歡迎您來試試看。 【好好認識】好好投資科技是新創公司，也是一個築夢踏實的年輕團隊(但我們的志氣大到將會翻轉生態) 公司的產業正是目前站在風口的金融+科技 (Fintech)領域，現正開發一個很有趣且特別的財富管理平台，官方網站：www.howinvest.com 我們對於金融遇見科技的未來有著具體想像，即將運用人工智慧打破投資的專業門檻，改變傳統理財顧問與投資人的互動方式，我們要讓最需要理財的小資族，用非常簡單的方式直覺性投資！ 公司創始成員由來自金融實務界資深銀行家與外資證券老總的發起，工程團隊從前端、後端、資料庫、演算法工程師都是新世代創客。 【好好徵才】(以下4項前提，任一未具備者勿投履歷)1.對有金融科技有興趣與熱情，想參與最夯的金融科技專案。(您現在不需很懂金融，但要有興趣) 。2.注重細節及使用流程，能從使用者角度思考。3.具主動、獨立作業與思考能力、執行能力強、勇於跳出框架思考的能力。4.能有良好溝通表達能力、擇善不固執及團隊精神。 【好好選擇】1.我們重視工作氣氛，在這講求團隊互助合作， 鼓勵主動提案改善，不墨守成規，打造活力無限、笑聲不斷、樂在工作的熱血團隊。2.我們重視技術人才的培育與職涯發展，提供內部技術交流學習、外部訓練課程(公司出資)，透過不同階段工作安排與規劃，工作輪調機制，培育各領域儲備人才，讓每位員工擁有個人發展舞台與空間。3.我們重視員工生活，公司提供內外部各項參與社團活動、旅遊補助、電影欣賞等，讓您在工作之餘，可以安排個人休閒娛樂，享受工作，樂於生活。4.內部環境自由，可自由參與其他大數據、PHP、資料庫等學習，不斷增加能力。 【好好薪資】可採專案計酬、時薪$180~500元等方式，能力更強者，我們願意提供高於一般行情的薪酬，給具價值的您，確切薪資於面試時，將依實際能力/作品/經驗進行為最終核定，工作年資對我們不是非常重要。",2018-05-23
資安管理人員,第一銀行_第一商業銀行股份有限公司,台北市全區    (依照公司規定分派),http://www.104.com.tw/job/?jobno=63m1z&jobsource=n104bank1,1. 資訊安全管理體系維運及推行。2. 資訊安全管理資訊收集及報告編寫。3. 國外資訊安全法規資料收集及合規管理。4. 資訊安全專案管理。5. 具有英文讀寫能力。,2018-04-16
電商平台專案管理師,富連網股份有限公司,台北市內湖區基湖路32號3樓,http://www.104.com.tw/job/?jobno=661xl&jobsource=n104bank1,1.電子商務平台前、後台之系統分析、文件撰寫、測試與專案管理2.電子商務平台之活動需求分析、金流、物流介接規劃3.電商平台之系統問題排除與資料異常處理,2018-06-05
資訊專案主管(熟悉ERP導入),MoMo Paradise / Bellini / 天吉屋_三澧企業股份有限公司,台北市中山區建國北路一段80號4樓,http://www.104.com.tw/job/?jobno=60404&jobsource=n104bank1,1. 規劃及管理各單位資訊及電腦軟硬體設備，提出解決方案或採購建議，進行各部門溝通協調工作。 2. 執行系統整合分析、網路程式設計、資料庫系統管理規劃、企業資源規劃管理(ERP)。3. 帶動團隊資訊相關作業之推動與運作：系統及設備維護及備份、效能調校；資料異常與監控分析，並建立危機處理的標準流程。 4. 統籌管理組織內資訊系統、網路、伺服器工作。管理各項資料庫資源使用5. 管理軟體開發專案流程（如：前置規劃、流程分析、解決方案評估、系統分析、系統測試、使用者測試），負責專案風險管理與障礙排除。 6.熟悉ERP系統，具備完整系統導入經驗7.負責ERP/POS/CRM/BPM/等系統的導入與開發。,2018-06-11
技術開發專員,"DENIZEN TECHNOLOGIES,INC",台北市松山區,http://www.104.com.tw/job/?jobno=5tup4&jobsource=n104bank1,1. 參與產品的功能規劃.需求分析設計，技術實現和用戶體驗；2. 負責模組的技術實現，調試與維護工作3. 配合測試人員對發現的問題進行修改4. 正確進行原始程式碼發佈和管理,2018-05-24
法金_Treasury系統JAVA程式設計師,中國信託商業銀行股份有限公司,台北市南港區經貿二路168號,http://www.104.com.tw/job/?jobno=64ovj&jobsource=n104bank1,"1. 負責衍生性金融商品業務系統開發與維護。 2. 需求分析、系統設計及系統文件撰寫。3. 內部軟體開發流程改善，持續整合(Continuous Integration, CI) 。4. 自動化測試開發與維護。",2018-06-07
DevOps Engineer,浪Live_香港商駿明數位科技有限公司台灣分公司,台北市中山區民權東路三段35號2樓,http://www.104.com.tw/job/?jobno=62c4d&jobsource=n104bank1,"1. Ensure service reliability, availability and stability2. Manage CI/CD tools3. Operate and develop monitoring service4. Cowork with team member on capacity planning and service scaling5. Maintain runbook and related documents for service operation",2018-06-11
Internet程式設計師,蜂群電子商務股份有限公司,台北市內湖區陽光街321巷10號5樓,http://www.104.com.tw/job/?jobno=5v0vl&jobsource=n104bank1,1.Java系統開發、程式撰寫。 2.Java Web-based Application開發、測試與修改。 。 3.熟悉使用 Java、Servelt、JSP等J2EE WEB程式設計與開發。 4.熟悉使用 Maven、Spring、Grails 等framework 佳。 5.資料庫基本概念。 6.有耐心、學習及抗壓性高。 7.研發、創新、穩定性高、維護現有系統。 8.個性積極主動、樂觀、穩定性高、能配合公司規定。,2018-06-07
